Num_Acc;id_vehicule;num_veh;senc;catv;obs;obsm;choc;manv;motor;occutc
202300048427;155594612;B01;2;7;0;2;7;15;0;
202300048427;155594615;A01;1;7;0;2;1;1;0;
202300048428;155594613;A01;1;30;12;0;1;1;1;
202300048429;155594610;A01;3;7;0;2;2;13;1;
202300048429;155594614;B01;3;2;0;2;1;1;1;
202300048430;155594607;A01;1;7;1;2;2;1;1;
202300048430;155594609;B01;1;7;0;2;1;16;1;
202300048431;155594608;A01;3;7;6;2;0;1;1;
202300048431;155594611;B01;3;7;0;2;0;1;1;
202300048432;155594601;B01;2;1;0;2;0;0;0;
202300048432;155594605;A01;2;7;0;2;3;1;1;
202300048433;155594598;A01;2;7;0;1;7;1;1;
202300048434;155594596;A01;1;7;0;2;1;13;0;
202300048434;155594600;B01;2;7;0;2;1;1;0;
202300048434;155594602;C01;2;7;0;2;1;1;0;
202300048434;155594604;D01;1;7;0;2;6;1;0;
202300048435;155594595;A01;2;1;0;2;1;1;5;
202300048435;155594599;B01;2;7;0;2;3;1;1;
202300048436;155594591;B01;2;1;15;0;1;1;5;
202300048436;155594594;A01;2;7;0;9;8;22;1;
202300048437;155594590;A01;2;7;1;0;3;26;1;
202300048437;155594593;M01;2;33;0;2;1;26;1;
202300048438;155594587;A01;2;10;0;1;2;1;1;
202300048439;155594588;B01;1;1;0;2;3;0;5;
202300048439;155594592;A01;1;99;0;2;0;0;0;
202300048440;155594585;A01;3;7;0;2;1;15;1;
202300048440;155594589;B01;3;34;0;2;7;1;1;
202300048441;155594583;A01;3;10;2;2;1;1;1;
202300048441;155594586;B01;3;7;0;2;1;1;1;
202300048442;155594581;A01;3;7;0;2;1;2;1;
202300048442;155594584;B01;3;10;0;2;4;2;1;
202300048443;155594578;A01;0;7;2;0;8;17;1;
202300048444;155594579;A01;2;7;0;2;2;1;1;
202300048444;155594582;B01;3;10;0;2;1;1;1;
202300048445;155594575;A01;1;30;0;2;1;1;1;
202300048445;155594577;B01;1;10;0;2;1;1;1;
202300048446;155594576;A01;1;80;0;2;1;19;3;
202300048446;155594580;B01;1;7;0;2;0;1;1;
202300048447;155594572;A01;1;7;0;1;1;26;1;
202300048448;155594571;A01;3;7;0;2;2;2;1;
202300048448;155594574;B01;3;7;0;2;3;1;1;
202300048449;155594570;A01;1;7;14;9;2;16;1;
202300048449;155594573;B01;1;80;0;2;8;1;3;
202300048450;155594568;A01;1;7;0;2;5;0;1;
202300048450;155594569;B01;1;2;0;2;0;0;1;
202300048451;155594565;A01;3;7;0;1;1;19;1;
202300048452;155594564;B01;1;50;0;2;1;1;3;
202300048452;155594567;A01;1;10;0;2;2;19;1;
202300048453;155594562;A01;0;7;11;0;1;13;1;
202300048454;155594563;B01;1;50;0;0;0;0;3;
202300048454;155594566;A01;1;7;0;2;0;26;1;
202300048455;155594560;A01;2;7;0;1;3;19;1;
202300048456;155594559;B01;3;7;0;2;0;2;5;
202300048456;155594561;A01;3;7;0;2;6;2;1;
202300048457;155594557;A01;1;7;15;0;8;1;1;
202300048458;155594555;A01;1;1;0;2;1;9;5;
202300048458;155594558;B01;1;7;0;2;7;1;1;
202300048459;155594553;A01;3;30;0;0;0;0;3;
202300048460;155594552;A01;1;10;1;0;3;1;1;
202300048461;155594554;B01;2;1;0;2;7;19;5;
202300048461;155594556;A01;2;7;0;9;1;0;1;
202300048462;155594550;A01;1;33;0;0;0;1;1;
202300048463;155594547;A01;3;7;2;0;1;1;1;
202300048464;155594546;B01;3;60;0;2;1;2;5;
202300048464;155594549;A01;3;7;0;2;1;2;1;
202300048465;155594548;A01;1;7;0;1;3;15;1;
202300048466;155594545;A01;1;2;0;2;2;3;1;
202300048466;155594551;B01;1;2;0;2;1;1;1;
202300048467;155594543;A01;1;33;0;2;1;1;1;
202300048468;155594541;B01;0;34;0;2;1;12;1;
202300048468;155594544;A01;0;7;0;2;3;2;1;
202300048469;155594540;A01;2;7;0;2;4;23;0;
202300048469;155594542;B01;2;10;0;2;1;1;0;
202300048470;155594539;A01;2;7;0;1;7;26;1;
202300048471;155594538;A01;3;7;8;0;1;15;1;
202300048472;155594535;A01;1;7;0;2;5;15;1;
202300048472;155594536;B01;2;33;0;2;1;0;1;
202300048473;155594533;B01;2;33;0;2;1;1;1;
202300048473;155594537;A01;1;7;0;2;3;15;1;
202300048474;155594530;A01;1;7;0;2;3;15;1;
202300048474;155594534;B01;1;33;0;2;1;1;1;
202300048475;155594528;A01;3;7;0;2;3;10;1;
202300048475;155594531;B01;3;7;0;2;3;1;1;
202300048476;155594529;A01;1;20;0;2;2;0;1;
202300048476;155594532;B01;1;7;0;2;3;9;1;
202300048477;155594527;A01;3;50;16;0;0;1;3;
202300048478;155594522;A01;1;7;0;9;2;16;1;
202300048478;155594525;B01;3;50;0;2;1;0;3;
202300048479;155594523;A01;1;7;0;2;3;19;1;
202300048479;155594526;B01;2;33;0;2;2;1;1;
202300048480;155594520;A01;1;7;0;2;2;9;1;
202300048480;155594524;B01;2;1;0;2;1;1;0;
202300048481;155594519;A01;3;7;12;1;1;16;1;
202300048482;155594518;B01;2;7;0;2;3;19;1;
202300048482;155594521;A01;2;50;0;2;3;19;3;
202300048483;155594515;A01;2;36;0;1;1;1;3;
202300048484;155594514;A01;3;7;0;2;3;15;1;
202300048484;155594517;B01;3;2;0;2;2;23;1;
202300048485;155594513;A01;3;50;0;2;3;19;3;
202300048485;155594516;B01;3;7;0;2;3;1;0;
202300048486;155594509;A01;1;7;3;2;2;12;1;
202300048486;155594511;B01;1;7;0;2;6;1;1;
202300048487;155594507;A01;3;7;0;2;8;9;1;
202300048487;155594512;B01;2;1;0;2;1;1;5;
202300048488;155594505;B01;2;7;0;2;4;2;1;
202300048488;155594508;A01;2;30;0;2;1;2;1;
202300048489;155594504;A01;1;7;1;0;3;6;1;
202300048490;155594506;A01;1;7;0;2;7;15;1;
202300048490;155594510;B01;1;10;0;2;1;1;1;
202300048491;155594497;A01;1;7;0;2;2;9;1;
202300048491;155594500;B01;1;2;0;2;1;1;1;
202300048492;155594499;A01;2;33;0;2;1;2;1;
202300048492;155594503;B01;2;7;0;2;6;1;1;
202300048493;155594496;A01;2;7;0;2;1;1;1;
202300048493;155594502;B01;2;7;0;2;2;1;1;
202300048494;155594495;A01;2;50;0;2;1;5;3;
202300048494;155594501;B01;1;7;0;2;2;19;1;
202300048495;155594494;A01;3;10;0;9;3;15;1;
202300048495;155594498;B01;3;1;0;2;6;1;5;
202300048496;155594492;A01;3;2;13;0;1;1;1;
202300048497;155594488;A01;2;30;0;2;1;2;1;
202300048497;155594493;B01;2;7;0;2;4;1;1;
202300048498;155594487;B01;1;33;0;2;1;1;1;
202300048498;155594489;A01;2;17;0;2;2;15;1;
202300048499;155594486;A01;1;7;0;2;1;1;1;
202300048499;155594491;B01;1;80;0;2;7;1;3;
202300048500;155594483;C01;2;7;0;2;4;26;6;
202300048500;155594485;B01;2;7;0;2;4;26;6;
202300048500;155594490;A01;2;7;0;2;1;26;0;
202300048501;155594481;A01;2;7;0;2;1;2;1;
202300048501;155594484;B01;2;7;13;0;4;1;1;
202300048502;155594478;B01;2;33;0;2;2;1;1;
202300048502;155594482;A01;3;7;0;2;6;16;1;
202300048503;155594477;B01;2;31;0;2;8;1;1;
202300048503;155594480;A01;1;7;0;2;1;15;1;
202300048504;155594474;B01;1;7;0;2;5;2;1;
202300048504;155594476;A01;1;7;0;2;2;26;2;
202300048505;155594473;B01;2;7;0;2;1;1;0;
202300048505;155594479;A01;1;7;0;2;8;16;0;
202300048506;155594471;A01;2;7;0;2;3;1;1;
202300048506;155594475;B01;0;2;0;2;4;15;1;
202300048507;155594470;A01;2;13;16;0;9;1;1;
202300048508;155594465;Z01;0;0;0;9;0;26;0;
202300048508;155594467;B01;0;1;0;2;0;26;5;
202300048509;155594468;A01;1;32;0;1;1;1;1;
202300048510;155594464;A01;1;7;0;2;3;13;1;
202300048510;155594469;C01;2;7;0;2;3;1;1;
202300048510;155594472;B01;2;7;5;2;8;1;1;
202300048511;155594458;B01;2;7;0;2;8;1;1;
202300048511;155594462;C01;2;7;0;2;8;1;1;
202300048511;155594463;A01;1;7;7;2;3;5;0;
202300048511;155594466;D01;2;10;0;2;8;1;1;
202300048512;155594460;A01;1;7;2;0;1;14;1;
202300048513;155594457;A01;2;7;0;2;4;23;1;
202300048513;155594461;X01;2;7;0;2;1;0;1;
202300048514;155594459;A01;2;7;0;1;1;1;1;
202300048515;155594453;B01;3;7;0;2;1;2;1;
202300048515;155594456;A01;3;7;0;2;4;1;1;
202300048516;155594454;A01;3;7;0;0;0;26;1;
202300048517;155594451;A01;1;7;0;2;1;15;1;
202300048517;155594455;B01;2;7;0;2;1;1;1;
202300048518;155594450;A01;0;3;2;1;1;1;1;
202300048519;155594449;A01;1;34;0;2;2;17;1;
202300048519;155594452;B01;1;7;0;2;3;15;1;
202300048520;155594445;A01;1;7;0;2;3;15;1;
202300048520;155594448;B01;2;2;0;2;3;1;1;
202300048521;155594441;A01;2;7;0;2;1;13;1;
202300048521;155594444;B01;2;7;0;2;1;0;1;
202300048522;155594443;A01;1;7;0;2;5;16;1;
202300048522;155594446;B01;1;30;0;2;1;1;1;
202300048523;155594442;A01;2;7;6;0;1;13;1;
202300048524;155594440;B01;1;32;0;2;8;1;1;
202300048524;155594447;A01;1;10;0;2;1;1;1;
202300048525;155594434;A01;2;33;0;0;7;1;1;
202300048526;155594436;A01;1;10;0;2;3;13;1;
202300048526;155594439;B01;2;7;0;2;3;1;1;
202300048527;155594435;A01;3;7;0;1;2;13;1;
202300048528;155594433;A01;1;30;0;0;6;2;1;
202300048528;155594438;B01;1;7;0;2;2;17;1;
202300048529;155594431;A01;2;7;0;2;8;22;0;
202300048529;155594432;B01;2;7;0;2;1;2;0;
202300048529;155594437;C01;2;1;0;2;2;1;5;
202300048530;155594429;A01;3;7;9;0;1;20;2;
202300048531;155594426;A01;1;10;0;2;1;1;1;
202300048531;155594430;B01;1;33;0;2;3;1;1;
202300048532;155594423;A01;3;7;0;2;1;1;1;
202300048532;155594425;B01;3;7;0;2;4;1;0;
202300048533;155594422;B01;2;7;0;2;7;1;1;
202300048533;155594427;A01;2;1;0;2;1;15;5;
202300048534;155594424;B01;1;7;0;2;3;1;1;
202300048534;155594428;A01;2;2;0;2;2;1;1;
202300048535;155594421;A01;0;7;0;1;1;20;1;
202300048536;155594417;A01;1;7;9;0;2;18;1;
202300048537;155594415;A01;2;7;0;2;1;2;1;
202300048537;155594419;B01;2;3;0;2;4;2;1;
202300048538;155594416;B01;2;7;0;2;4;23;2;
202300048538;155594420;A01;2;7;0;2;1;26;1;
202300048539;155594414;B01;2;17;0;2;3;1;1;
202300048539;155594418;A01;1;7;0;2;3;13;1;
202300048540;155594412;A01;1;7;13;0;3;13;1;
202300048541;155594413;A01;1;7;7;2;1;0;1;
202300048542;155594409;A01;2;7;2;0;2;21;1;
202300048543;155594406;B01;3;37;0;2;5;1;1;1.0
202300048543;155594411;A01;3;10;0;2;1;16;1;
202300048544;155594407;A01;1;10;0;1;2;15;1;
202300048545;155594405;A01;1;7;0;2;3;1;1;
202300048545;155594410;B01;2;7;0;2;3;1;1;
202300048546;155594404;A01;1;10;1;2;1;2;1;
202300048546;155594408;B01;1;14;0;2;4;0;1;
202300048547;155594401;A01;1;7;13;0;1;13;1;
202300048548;155594400;A01;2;1;0;1;1;25;5;
202300048549;155594397;B01;2;7;0;2;4;21;1;
202300048549;155594402;A01;1;7;0;2;1;15;1;
202300048550;155594396;A01;3;7;0;2;3;1;1;
202300048550;155594399;B01;3;1;0;2;1;15;5;
202300048551;155594388;A01;3;2;0;2;1;2;1;
202300048551;155594391;B01;3;7;0;2;4;2;1;
202300048552;155594387;A01;1;7;0;2;1;13;1;
202300048552;155594392;B01;2;7;0;2;1;1;1;
202300048552;155594395;C01;2;10;0;2;3;21;1;
202300048553;155594386;B01;3;7;0;2;8;1;1;
202300048553;155594393;A01;3;10;0;2;2;15;3;
202300048554;155594383;D01;1;7;0;2;0;0;1;
202300048554;155594385;A01;1;7;0;2;0;26;1;
202300048554;155594389;B01;2;7;0;2;3;1;1;
202300048554;155594398;C01;2;7;0;2;0;0;1;
202300048554;155594403;E01;1;7;0;2;1;2;1;
202300048555;155594382;A01;3;7;0;2;1;1;1;
202300048555;155594384;B01;3;7;0;2;4;0;1;
202300048555;155594390;C01;3;7;0;2;4;1;1;
202300048555;155594394;D01;3;7;0;2;4;2;1;
202300048556;155594381;A01;2;7;0;1;1;1;1;
202300048557;155594380;A01;1;7;2;0;1;1;1;
202300048558;155594378;A01;3;10;0;2;2;1;1;
202300048558;155594379;B01;1;34;0;2;1;1;1;
202300048559;155594374;B01;3;33;0;2;8;1;1;
202300048559;155594377;A01;3;7;0;2;1;17;1;
202300048560;155594375;A01;0;35;1;0;1;14;1;
202300048561;155594373;A01;1;2;0;0;1;18;1;
202300048562;155594372;A01;1;7;0;2;2;19;2;
202300048562;155594376;B01;1;99;0;2;3;1;1;
202300048563;155594371;A01;1;1;0;1;4;17;5;
202300048564;155594368;B01;2;7;0;2;4;1;1;
202300048564;155594370;A01;2;2;0;2;2;1;1;
202300048565;155594366;A01;3;10;0;0;0;1;1;
202300048566;155594365;A01;3;7;1;0;1;1;1;
202300048567;155594364;B01;1;7;0;2;8;1;1;
202300048567;155594367;C01;1;7;0;2;3;1;1;
202300048567;155594369;A01;0;7;0;2;1;1;1;
202300048568;155594361;A01;3;7;0;2;3;9;1;
202300048568;155594363;B01;3;50;0;2;7;2;3;
202300048569;155594360;A01;1;7;2;0;3;0;1;
202300048570;155594358;B01;1;32;0;2;1;1;1;
202300048570;155594362;A01;1;7;0;2;1;15;1;
202300048571;155594356;A01;1;7;0;2;1;2;1;
202300048571;155594359;B01;1;7;0;2;4;23;1;
202300048572;155594354;B01;1;2;1;0;2;14;1;
202300048573;155594353;Z01;3;31;0;2;1;5;1;
202300048573;155594357;B01;3;7;0;2;3;16;1;
202300048574;155594351;A01;1;7;0;1;1;1;1;
202300048575;155594352;A01;1;1;0;2;8;9;5;
202300048575;155594355;B01;2;7;0;2;1;1;1;
202300048576;155594349;A01;1;1;0;1;1;1;5;
202300048577;155594348;B01;2;33;0;2;2;17;1;
202300048577;155594350;A01;2;10;0;2;3;15;1;
202300048578;155594346;A01;3;7;13;0;3;0;1;
202300048579;155594345;A01;1;7;0;1;7;1;1;
202300048580;155594344;A01;2;3;0;2;2;1;3;
202300048580;155594347;B01;3;1;0;2;0;0;5;
202300048581;155594342;A01;1;7;0;1;3;2;1;
202300048582;155594341;A01;3;32;0;0;3;1;1;
202300048583;155594340;B01;1;7;0;2;1;1;1;
202300048583;155594343;A01;1;10;0;2;7;1;1;
202300048584;155594337;B01;2;10;0;2;7;21;1;
202300048584;155594338;A01;2;7;0;2;1;26;1;
202300048585;155594335;A01;3;31;13;0;0;13;1;
202300048586;155594331;C01;1;7;0;2;0;0;1;
202300048586;155594334;A01;1;35;0;2;4;26;3;
202300048586;155594336;B01;1;7;0;2;0;0;1;
202300048587;155594330;B01;1;17;0;2;1;0;1;
202300048587;155594333;A01;1;7;0;2;5;16;1;
202300048588;155594332;A01;2;50;0;0;0;1;3;
202300048589;155594329;A01;2;7;7;0;2;14;1;
202300048590;155594328;A01;3;33;7;0;1;1;1;
202300048591;155594326;A01;2;30;12;0;0;1;3;
202300048592;155594327;Z01;2;7;0;1;2;16;0;
202300048593;155594325;A01;0;33;0;0;0;26;1;
202300048594;155594324;A01;3;7;0;1;3;1;0;
202300048595;155594320;A01;1;7;0;1;1;1;1;
202300048596;155594321;A01;1;33;0;0;0;1;1;
202300048597;155594318;B01;1;1;0;0;4;2;5;
202300048597;155594322;A01;1;7;0;9;4;9;1;
202300048598;155594316;A01;1;7;0;2;1;2;1;
202300048598;155594317;D01;1;7;0;0;4;1;1;
202300048598;155594319;B01;1;7;0;2;4;2;1;
202300048598;155594323;C01;1;10;0;2;1;2;1;
202300048599;155594314;B01;1;1;0;2;2;1;5;
202300048599;155594315;A01;1;7;0;2;3;11;1;
202300048600;155594311;B01;2;30;0;2;8;1;1;
202300048600;155594313;A01;2;7;0;2;7;17;1;
202300048601;155594309;B01;1;31;0;2;1;3;1;
202300048601;155594310;A01;1;7;0;2;2;12;1;
202300048602;155594306;B01;1;7;0;2;1;1;1;
202300048602;155594312;A01;2;7;0;2;1;13;1;
202300048603;155594307;A01;1;7;14;0;1;1;1;
202300048604;155594301;A01;2;33;0;2;1;2;1;
202300048604;155594303;B01;2;7;0;2;4;23;1;
202300048605;155594302;A01;0;7;15;0;3;1;0;
202300048606;155594299;B01;1;7;0;2;3;1;1;
202300048606;155594300;A01;1;31;0;2;2;17;1;
202300048607;155594297;A01;2;37;0;2;1;1;1;6.0
202300048607;155594304;B01;2;37;0;2;4;23;1;24.0
202300048608;155594295;A01;3;7;9;0;3;1;1;
202300048609;155594296;A01;1;7;13;0;0;14;1;
202300048610;155594291;A01;3;33;0;2;2;17;1;
202300048610;155594293;B01;0;7;0;2;3;15;1;
202300048611;155594290;A01;0;7;6;0;1;1;1;
202300048612;155594292;B01;1;33;0;2;4;16;1;
202300048612;155594294;A01;1;7;0;2;1;1;1;
202300048613;155594286;A01;0;2;0;2;1;13;6;
202300048613;155594288;B01;3;2;0;2;1;0;1;
202300048614;155594287;B01;3;7;0;2;2;1;1;
202300048614;155594289;A01;3;33;0;2;1;15;1;
202300048615;155594281;B01;1;34;0;2;3;0;1;
202300048615;155594284;A01;1;7;0;2;6;10;1;
202300048616;155594282;A01;1;7;0;2;3;17;0;
202300048616;155594285;B01;1;7;0;2;5;2;0;
202300048617;155594277;A01;1;7;0;2;8;9;1;
202300048617;155594283;B01;1;30;0;2;2;1;3;
202300048618;155594279;B01;2;33;0;0;8;21;1;
202300048618;155594280;A01;1;7;0;2;3;15;1;
202300048619;155594276;B01;1;37;0;2;5;21;2;1.0
202300048619;155594278;A01;1;50;0;2;3;13;3;
202300048620;155594273;A01;1;7;0;2;1;2;1;
202300048620;155594274;B01;2;33;0;2;4;2;1;
202300048621;155594271;B01;2;33;0;0;0;0;1;
202300048621;155594275;A01;2;7;0;0;0;13;1;
202300048622;155594268;A01;3;30;0;2;3;15;3;
202300048622;155594272;B01;2;34;0;2;1;1;1;
202300048623;155594267;B01;2;30;0;2;1;1;1;
202300048623;155594270;A01;1;7;0;2;1;15;1;
202300048624;155594263;A01;2;7;0;5;1;2;1;
202300048624;155594265;B01;1;7;0;2;1;2;1;
202300048625;155594259;A01;2;7;3;2;0;2;1;
202300048625;155594266;B01;2;10;3;2;1;2;0;
202300048625;155594269;C01;2;7;0;9;1;2;0;
202300048626;155594257;A01;2;15;3;2;2;12;1;
202300048626;155594261;B01;2;10;3;2;3;1;1;
202300048627;155594258;B01;3;7;0;2;7;1;1;
202300048627;155594264;A01;3;1;0;2;1;25;5;
202300048628;155594256;A01;2;7;0;1;1;1;0;
202300048629;155594260;A01;2;7;1;0;5;22;2;
202300048629;155594262;B01;1;33;1;0;1;18;1;
202300048630;155594253;A01;3;7;1;0;2;1;1;
202300048631;155594254;A01;1;7;0;2;1;1;1;
202300048631;155594255;B01;1;7;0;2;4;1;1;
202300048632;155594252;A01;1;50;2;1;5;21;3;
202300048633;155594251;A01;2;10;0;1;4;25;1;
202300048634;155594246;A01;1;50;0;1;1;1;3;
202300048635;155594247;A01;1;7;0;2;3;13;0;
202300048635;155594250;B01;2;15;0;2;8;1;0;
202300048636;155594245;B01;1;30;0;2;1;17;1;
202300048636;155594248;A01;1;7;0;2;1;9;1;
202300048637;155594239;D01;1;7;0;2;4;1;1;
202300048637;155594243;C01;1;7;0;2;4;1;1;
202300048637;155594244;A01;1;7;0;2;3;21;2;
202300048637;155594249;B01;1;7;0;2;5;1;1;
202300048638;155594240;A01;0;3;2;0;1;26;1;
202300048639;155594238;B01;1;50;0;2;1;2;3;
202300048639;155594242;A01;1;1;0;2;4;23;5;
202300048640;155594237;A01;2;7;0;2;2;13;1;
202300048640;155594241;B01;1;7;0;2;2;21;1;
202300048641;155594235;A01;2;7;1;0;2;2;1;
202300048642;155594233;A01;1;31;0;1;2;17;1;
202300048643;155594231;A01;1;33;0;2;1;2;1;
202300048643;155594234;B01;1;10;0;2;4;2;1;
202300048644;155594230;B01;2;7;0;2;6;23;1;
202300048644;155594232;C01;2;7;0;2;5;2;1;
202300048644;155594236;A01;2;33;0;2;1;1;1;
202300048645;155594229;A01;1;7;2;0;1;1;1;
202300048646;155594228;A01;1;30;12;0;1;13;1;
202300048647;155594224;A01;2;7;0;2;7;15;1;
202300048647;155594227;B01;1;1;0;2;1;1;5;
202300048648;155594225;A01;2;32;0;1;1;1;0;
202300048649;155594222;A01;1;33;0;2;1;2;1;
202300048649;155594223;B01;1;7;0;2;5;2;1;
202300048649;155594226;C01;1;7;0;2;4;2;1;
202300048650;155594221;A01;1;1;0;1;1;13;5;
202300048651;155594218;A01;3;7;0;2;8;11;1;
202300048651;155594220;B01;3;33;0;2;7;1;1;
202300048652;155594214;A01;1;50;0;2;1;1;3;
202300048652;155594217;B01;1;1;0;2;1;1;5;
202300048653;155594213;B01;2;1;0;2;8;1;5;
202300048653;155594215;Z01;2;14;0;2;7;14;1;
202300048654;155594212;Z01;2;80;0;1;7;1;3;
202300048655;155594211;B01;3;7;0;2;1;26;0;
202300048655;155594216;C01;3;15;0;2;1;23;0;
202300048655;155594219;A01;3;7;1;2;2;15;0;
202300048656;155594209;A01;1;1;0;0;0;21;5;
202300048657;155594208;A01;2;34;0;1;2;18;1;
202300048658;155594206;A01;2;7;0;1;1;1;1;
202300048659;155594207;A01;2;14;0;2;7;16;1;
202300048659;155594210;B01;3;80;0;2;1;1;3;
202300048660;155594205;A01;3;32;0;0;0;3;1;
202300048661;155594202;A01;2;30;0;2;3;2;1;
202300048661;155594204;B01;2;7;0;2;2;2;1;
202300048662;155594198;A01;2;7;0;2;1;2;1;
202300048662;155594201;B01;2;7;0;2;4;2;1;
202300048663;155594200;B01;1;7;0;2;4;23;2;
202300048663;155594203;A01;1;33;0;2;1;1;1;
202300048664;155594197;A01;2;33;0;2;1;1;1;
202300048664;155594199;B01;2;7;0;2;6;1;1;
202300048665;155594194;B01;1;2;0;2;1;1;1;
202300048665;155594196;A01;1;7;0;2;1;13;0;
202300048666;155594195;A01;2;7;0;1;7;1;1;
202300048667;155594191;A01;2;7;13;0;1;13;1;
202300048668;155594190;B01;1;7;0;2;5;2;2;
202300048668;155594192;A01;2;7;0;2;3;2;2;
202300048668;155594193;C01;1;7;0;2;6;23;2;
202300048669;155594187;A01;2;1;0;2;1;13;5;
202300048669;155594189;B01;1;1;0;2;1;13;5;
202300048670;155594184;B01;2;7;0;2;8;2;1;
202300048670;155594186;A01;2;32;0;2;4;3;3;
202300048671;155594185;A01;1;7;0;2;3;10;1;
202300048671;155594188;B01;2;32;0;2;1;1;1;
202300048672;155594183;A01;2;7;0;1;3;1;2;
202300048673;155594181;A01;1;7;12;0;1;15;1;
202300048674;155594177;A01;3;33;0;2;1;1;1;
202300048674;155594182;B01;3;7;0;2;5;1;1;
202300048675;155594178;A01;3;32;0;2;1;2;1;
202300048675;155594180;B01;3;7;0;2;4;2;1;
202300048676;155594176;A01;2;7;0;2;7;1;1;
202300048676;155594179;B01;1;7;0;2;1;1;2;
202300048677;155594171;B01;1;7;0;2;4;23;1;
202300048677;155594175;A01;1;7;0;2;1;1;1;
202300048678;155594169;A01;1;10;0;2;3;9;1;
202300048678;155594172;B01;1;33;0;2;2;1;1;
202300048679;155594168;A01;1;7;0;2;8;1;1;
202300048679;155594174;B01;2;7;0;2;1;1;1;
202300048680;155594170;B01;1;7;0;2;3;24;2;
202300048680;155594173;A01;1;30;1;0;3;18;1;
202300048681;155594165;B01;1;1;0;2;1;17;5;
202300048681;155594167;A01;1;1;0;2;1;17;5;
202300048682;155594161;B01;1;30;0;2;3;18;1;
202300048682;155594164;A01;1;7;0;2;5;18;1;
202300048683;155594162;A01;2;33;0;2;3;17;1;
202300048683;155594166;B01;2;7;0;2;2;1;1;
202300048684;155594163;A01;1;10;0;1;1;15;1;
202300048685;155594160;A01;2;80;14;0;3;2;3;
202300048686;155594156;B01;1;14;0;2;4;1;0;
202300048686;155594158;A01;1;31;0;2;1;1;1;
202300048687;155594157;A01;1;33;0;2;1;21;1;
202300048687;155594159;B01;1;31;0;2;4;21;1;
202300048688;155594155;A01;1;1;8;0;1;1;5;
202300048689;155594153;B01;1;50;0;2;1;1;3;
202300048689;155594154;A01;2;80;0;2;1;1;3;
202300048690;155594152;A01;2;2;14;0;1;1;3;
202300048691;155594151;Z01;1;30;0;1;2;17;1;
202300048692;155594149;A01;1;50;0;2;7;1;3;
202300048692;155594150;B01;1;10;0;2;3;15;1;
202300048693;155594148;A01;2;7;0;1;1;15;3;
202300048694;155594147;A01;1;10;14;0;1;21;1;
202300048695;155594146;A01;1;1;0;0;0;2;5;
202300048696;155594142;Y01;1;1;0;2;2;1;5;
202300048696;155594143;A01;1;10;0;2;3;22;1;
202300048697;155594141;Z01;2;1;0;2;1;1;5;
202300048697;155594145;A01;2;1;0;2;8;1;5;
202300048698;155594139;A01;1;7;0;2;7;7;1;
202300048698;155594144;B01;2;10;0;2;1;7;3;
202300048699;155594137;A01;1;7;1;1;2;1;1;
202300048700;155594136;A01;1;43;0;1;1;1;1;
202300048701;155594132;A01;1;7;0;2;8;15;1;
202300048701;155594135;B01;1;33;0;2;1;7;3;
202300048702;155594131;A01;2;7;0;2;1;2;1;
202300048702;155594134;B01;2;10;14;0;4;2;1;
202300048703;155594129;A01;1;30;0;2;1;1;1;
202300048703;155594133;B01;1;7;0;2;2;1;1;
202300048704;155594128;Z01;1;7;0;2;1;1;1;
202300048704;155594130;B01;1;7;0;2;1;1;1;
202300048705;155594126;A01;1;32;0;1;1;1;1;
202300048706;155594125;A01;1;10;0;2;1;15;1;
202300048706;155594127;B01;2;33;0;2;1;1;1;
202300048707;155594120;A01;1;7;0;2;3;9;1;
202300048707;155594122;B01;1;2;0;2;1;3;1;
202300048708;155594121;A01;2;7;0;2;2;15;2;
202300048708;155594124;B01;2;1;0;2;0;1;5;
202300048709;155594119;A01;3;7;0;2;3;1;1;
202300048709;155594123;B01;3;30;0;2;2;15;3;
202300048710;155594118;A01;1;50;0;1;1;15;3;
202300048711;155594117;A01;1;34;9;1;1;1;1;
202300048712;155594114;A01;1;10;0;1;5;20;1;
202300048713;155594115;A01;2;80;0;1;1;1;3;
202300048714;155594113;A01;2;32;0;2;2;1;1;
202300048714;155594116;B01;1;7;0;2;3;16;2;
202300048715;155594110;A01;3;7;0;2;3;5;1;
202300048715;155594112;B01;3;7;0;2;3;1;1;
202300048716;155594107;A01;2;7;0;2;1;21;1;
202300048716;155594111;B01;2;7;0;2;4;2;1;
202300048717;155594108;A01;1;30;0;0;0;1;3;
202300048718;155594106;A01;3;7;0;2;3;15;1;
202300048718;155594109;B01;3;33;0;2;1;1;1;
202300048719;155594103;B01;3;1;0;2;1;1;5;
202300048719;155594105;A01;0;7;0;2;3;15;1;
202300048720;155594102;A01;3;1;12;0;2;14;5;
202300048721;155594100;A01;1;43;0;2;1;2;1;
202300048721;155594104;B01;1;10;0;2;5;2;1;
202300048722;155594101;A01;2;30;0;0;8;1;3;
202300048723;155594097;B01;0;50;0;2;1;16;3;
202300048723;155594099;A01;0;7;0;2;2;1;1;
202300048724;155594093;B01;3;1;0;2;4;2;5;
202300048724;155594096;A01;3;7;0;2;1;0;1;
202300048725;155594094;B01;1;7;0;2;4;2;1;
202300048725;155594098;A01;1;31;0;2;1;2;1;
202300048726;155594092;B01;1;50;0;2;1;1;3;
202300048726;155594095;A01;1;7;0;9;3;9;3;
202300048727;155594091;A01;1;7;0;1;1;15;1;
